NCT02674386,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02674386,True,"Long-term Observational Study of Subjects From Tanezumab Studies Who Undergo a Total Knee, Hip or Shoulder Replacement",Osteoarthritis,Drug:Investigational Medical Product (IMP) administered in parent study,[],"February 1, 2016",18,9223372036854775807,Both,False
NCT02673190,Radiation Therapy Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT02673190,True,Androgen-Deprivation Therapy and Radiation Therapy in Treating Patients With Prostate Cancer,Prostate Adenocarcinoma; Stage II Prostate Adenocarcinoma; Stage III Prostate Adenocarcinoma,Radiation:3-Dimensional Conformal Radiation Therapy; Radiation:Intensity-Modulated Radiation Therapy; Other:Laboratory Biomarker Analysis; Other:Quality-of-Life Assessment; Other:Questionnaire Administration; Radiation:Selective External Radiation Therapy,[],"January 29, 2016",18,9223372036854775807,Male,False
NCT02671981,Radiation Therapy Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT02671981,True,Concurrent Bevacizumab With or Without Radiation Therapy in Treating Patients With Recurrent Glioblastoma,Giant Cell Glioblastoma; Glioblastoma; Gliosarcoma; Recurrent Brain Neoplasm,Radiation:3-Dimensional Conformal Radiation Therapy; Biological:Bevacizumab; Radiation:Intensity-Modulated Radiation Therapy; Radiation:Proton Beam Radiation Therapy,[],"February 2, 2016",18,9223372036854775807,Both,False
NCT02670083,Hoffmann-La Roche,False,CT,https://ClinicalTrials.gov/show/NCT02670083,True,"CREAD Study"" A Study of Crenezumab Versus Placebo to Evaluate the Efficacy and Safety in Participants With Prodromal to Mild Alzheimer's Disease (AD)",Alzheimer's Disease,Drug:Crenezumab; Drug:Placebo,[],"February 3, 2016",50,85,Both,False
NCT02615002,Neurim Pharmaceuticals Ltd.,False,CT,https://ClinicalTrials.gov/show/NCT02615002,True,Safety and Efficacy of Piromelatine in Mild Alzheimer's Disease Patients (ReCOGNITION),Alzheimer's Disease,Drug:Piromelatine; Drug:Placebo,[],"January 26, 2016",60,85,Both,False
NCT02528253,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02528253,True,A Phase 3 Study of Tanezumab for Chronic Low Back Pain,Low Back Pain,"Biological:Placebo to Week 16; tanezumab 5mg SC; Biological:Placebo to Week 16, tanezumab 10 mg SC; Biological:Tanezumab 5 mg SC; Biological:Tanezumab 10 mg SC; Biological:Tramadol PR oral",[],"February 1, 2016",18,9223372036854775807,Both,False
NCT02528188,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02528188,True,Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee,"Chronic Pain; Osteoarthritis, Hip; Osteoarthritis, Knee",Drug:NSAID; Biological:Tanezumab 2.5 mg; Biological:Tanezumab 5 mg,[],"January 19, 2016",18,9223372036854775807,Both,False
NCT02484547,Biogen,False,CT,https://ClinicalTrials.gov/show/NCT02484547,True,221AD302 Phase 3 Study of Aducanumab (BIIB037) in Early Alzheimer's Disease,Alzheimer's Disease,Drug:Aducanumab (BIIB037); Drug:Aducanumab (BIIB037); Drug:Placebo,[],"January 14, 2016",50,85,Both,False
NCT02456740,Amgen,False,CT,https://ClinicalTrials.gov/show/NCT02456740,True,Study to Evaluate the Efficacy and Safety of AMG 334 in Migraine Prevention,Migraine,Drug:AMG 334; Drug:AMG 334; Drug:Placebo,[],"January 29, 2016",18,65,Both,False
NCT02436668,Pharmacyclics,False,CT,https://ClinicalTrials.gov/show/NCT02436668,True,"Study of Ibrutinib vs Placebo, in Combination With Nab-paclitaxel and Gemcitabine, in the First Line Treatment of Patients With Metastatic Pancreatic Adenocarcinoma (RESOLVE)",Metastatic Pancreatic Adenocarcinoma,Drug:Ibrutinib; Drug:Gemcitabine; Drug:Nab-paclitaxel,[],"February 2, 2016",18,9223372036854775807,Both,False
NCT02425891,Hoffmann-La Roche,False,CT,https://ClinicalTrials.gov/show/NCT02425891,True,A Study of Atezolizumab (MPDL3280A) in Combination With Nab-Paclitaxel Compared With Placebo With Nab-Paclitaxel for Patients With Previously Untreated Metastatic Triple Negative Breast Cancer (IMpassion130),Metastatic Breast Cancer,Drug:Atezolizumab; Drug:Nab-Paclitaxel; Drug:Placebo,[],"December 31, 2015",18,9223372036854775807,Female,False
NCT02422940,Acorda Therapeutics,False,CT,https://ClinicalTrials.gov/show/NCT02422940,True,"An Extension Study to Evaluate the Long-Term Safety, Tolerability and Efficacy of Dalfampridine Extended-Release Tablets for the Treatment of Chronic Post-Ischemic Stroke Walking Deficits in Subjects Who Participated in the DALF-PS-1016 Study",Post-ischemic Stroke,Drug:dalfampridine-ER 7.5 mg; Drug:dalfampridine-ER 10 mg,[],"January 11, 2016",18,9223372036854775807,Both,False
NCT02407236,"Janssen Research & Development, LLC",False,CT,https://ClinicalTrials.gov/show/NCT02407236,True,A Study to Evaluate the Safety and Efficacy of Ustekinumab Induction and Maintenance Therapy in Participants With Moderately to Severely Active Ulcerative Colitis,"Colitis, Ulcerative; Inflammatory Bowel Diseases",Drug:Placebo IV; Drug:Placebo SC; Drug:Ustekinumab IV; Drug:Ustekinumab SC,[],"February 2, 2016",18,9223372036854775807,Both,False
NCT02388165,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02388165,True,Safety and Efficacy of SA4Ag Vaccine in Adults Having Elective Posterior Instrumented Lumbar Spinal Fusion Procedure,Staphylococcal Vaccine,Biological:Staphylococcus aureus 4-Antigen (SA4Ag) Vaccine; Other:Placebo,[],"January 25, 2016",18,85,Both,False
NCT02179918,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02179918,True,A Study Of 4-1BB Agonist PF-05082566 Plus PD-1 Inhibitor MK-3475 In Patients With Solid Tumors (B1641003/KEYNOTE-0036),Advanced Solid Tumors,Drug:PF-05082566; Drug:MK-3475,"[u'UCLA Bowyer Clinic', u'Ronald Reagan UCLA Medical Center, Drug Information Center', u'UCLA Hematology-Oncology Clinic', u'UCLA Department of Medicine, Division of Hematology/Oncology', u'Yale University School of Medicine', u'Smilow Cancer Hospital at Yale-New Haven', u'Smilow CNCR CTR. Yale New Haven HOSP Drug Shipment Address', u'South Texas Accelerated Research Therapeutics, LLC (START)', u'Seattle Cancer Care Alliance (Drug Shipment Address)', u'Seattle Cancer Care Alliance', u'University of Washington Medical Center']","January 6, 2016",18,9223372036854775807,Both,False
NCT02143063,University of Connecticut Health Center,False,CT,https://ClinicalTrials.gov/show/NCT02143063,True,Extending Long-term Outcomes Through an Adaptive Aftercare Intervention,Cocaine Use Disorder; Contingency Management,Behavioral:prize contingency management on a traditional twice weekly schedule for cocaine abstinence; Behavioral:prize contingency management on a variable interval schedule for cocaine abstinence; Behavioral:standard care,"[u'Regional Network of Programs, Inc.', u'Alcohol and Drug Recovery Centers, Inc.', u'The Hospital of Central Connecticut at New Britain General', u'Behavioral Health Network, Inc.']","December 7, 2015",18,9223372036854775807,Both,False
NCT02101788,National Cancer Institute (NCI),False,CT,https://ClinicalTrials.gov/show/NCT02101788,True,Trametinib in Treating Patients With Recurrent or Progressive Low-Grade Ovarian Cancer or Peritoneal Cavity Cancer,Micropapillary Serous Carcinoma; Ovarian Serous Adenocarcinoma; Primary Peritoneal Serous Adenocarcinoma; Recurrent Ovarian Carcinoma; Recurrent Primary Peritoneal Carcinoma,Other:Laboratory Biomarker Analysis; Drug:Letrozole; Drug:Paclitaxel; Drug:Pegylated Liposomal Doxorubicin Hydrochloride; Other:Pharmacological Study; Other:Quality-of-Life Assessment; Drug:Tamoxifen Citrate; Drug:Topotecan Hydrochloride; Drug:Trametinib,[],"January 27, 2016",19,9223372036854775807,Female,False
NCT02059265,National Cancer Institute (NCI),False,CT,https://ClinicalTrials.gov/show/NCT02059265,True,"Dasatinib in Treating Patients With Recurrent or Persistent Ovarian, Fallopian Tube, Endometrial or Peritoneal Cancer",Endometrial Clear Cell Adenocarcinoma; Estrogen Receptor Negative; Ovarian Clear Cell Cystadenocarcinoma; Recurrent Fallopian Tube Carcinoma; Recurrent Ovarian Carcinoma; Recurrent Primary Peritoneal Carcinoma; Recurrent Uterine Corpus Carcinoma,Drug:Dasatinib; Other:Laboratory Biomarker Analysis,[],"January 22, 2016",18,9223372036854775807,Female,False
NCT02043210,Yale University,False,CT,https://ClinicalTrials.gov/show/NCT02043210,True,CBT for Spanish Speakers,Substance Use,Behavioral:Standard Treatment as Usual; Behavioral:CBT4CBT plus Standard treatment as usual,"[u'MAAS', u'Hispanic Clinic', u'Substance Abuse Treatment Unit (SATU)']","January 15, 2016",18,65,Both,False
NCT02038764,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT02038764,True,A Study To Assess The Safety Of PF-06342674 In Adults With Type 1 Diabetes,"Diabetes Mellitus, Type 1",Drug:Placebo; Biological:PF-06342674 Dose A; Biological:PF-06342674 Dose B; Biological:PF-06342674 Dose C; Biological:PF-06342674 Dose D,"[u'VA San Diego Healthcare System (Drug Shipment)', u'Veterans Administration San Diego Healthcare System', u'UCSF Gateway Medical Building', u'Barbara Davis Center for Childhood Diabetes', u'Yale University School of Medicine', u'Yale New Haven Hospital - Investigational Drug Services', u'Yale New Haven Hospital', u'Atlanta Diabetes Associates', u'Duchossois Center for Advanced Medicine', u'The University of Chicago Medical Center', u'University of Chicago Clinical Resource Center', u'University of Chicago Medical Center', u'UMass Medical School', u'University Of Minnesota Fairview Pharmacy Services', u'University Of Minnesota Medical School', u'(drug shipment only) Barnes- Jewish HOSP Att: Kathryn Vehe', u'Washington University (study supplies shipping only)', u'Washington University - Center for Advanced Medicine', u'Washington University', u'Duke Clinical Research Unit']","February 4, 2016",18,9223372036854775807,Both,False
NCT02008292,Yale University,False,CT,https://ClinicalTrials.gov/show/NCT02008292,True,"Acetylcholine, Tobacco Smoking, Genes and Nicotinic Receptors",Smoking; Schizophrenia,Drug:Physostigmine,"[u'Connecticut Mental Health Center', u'Yale Magnetic Resonance Research Center', u'Yale PET Center']","July 14, 2015",18,60,Both,True
NCT01996865,Celgene Corporation,False,CT,https://ClinicalTrials.gov/show/NCT01996865,True,"Lenalidomide Plus Rituximab Followed by Lenalidomide Versus Rituximab Maintenance for Relapsed/Refractory Follicular, Marginal Zone or Mantle Cell Lymphoma.","Lymphoma, Non-Hodgkin",Drug:Lenalidomide; Drug:Rituximab,[],"December 29, 2015",18,9223372036854775807,Both,False
NCT01966107,AstraZeneca,False,CT,https://ClinicalTrials.gov/show/NCT01966107,True,Evaluate the Effect of Aclidinium Bromide on Long-term Cardiovascular Safety and Exacerbations in Moderate to Very Severe COPD Patients.,COPD; Chronic Obstructive Pulmonary Disease; Moderate to Very Severe COPD,Drug:Aclidinium Bromide; Drug:Placebo,[],"January 14, 2016",40,130,Both,False
NCT01950390,National Cancer Institute (NCI),False,CT,https://ClinicalTrials.gov/show/NCT01950390,True,Ipilimumab With or Without Bevacizumab in Treating Patients With Stage III-IV Melanoma That Cannot Be Removed by Surgery,Recurrent Melanoma; Stage IIIC Skin Melanoma; Stage IV Skin Melanoma,Biological:Bevacizumab; Biological:Ipilimumab; Other:Laboratory Biomarker Analysis,[],"February 1, 2016",18,9223372036854775807,Both,False
NCT01855750,"Janssen Research & Development, LLC",False,CT,https://ClinicalTrials.gov/show/NCT01855750,True,"A Study of the Bruton's Tyrosine Kinase Inhibitor, PCI-32765 (Ibrutinib), in Combination With Rituximab, Cyclophosphamide, Doxorubicin, Vincristine, and Prednisone in Patients With Newly Diagnosed Non-Germinal Center B-Cell Subtype of Diffuse Large B-Cell Lymphoma",Lymphoma,Drug:Ibrutinib; Drug:Placebo; Drug:Rituximab; Drug:Cyclophosphamide; Drug:Doxorubicin; Drug:Vincristine; Drug:Prednisone (or equivalent),[],"January 19, 2016",18,9223372036854775807,Both,False
NCT01853748,Dana-Farber Cancer Institute,False,CT,https://ClinicalTrials.gov/show/NCT01853748,True,T-DM1 vs Paclitaxel/Trastuzumab for Breast (ATEMPT Trial),Breast Cancer,Drug:Trastuzumab; Drug:Paclitaxel; Drug:Trastuzumab emtansine,[],"February 3, 2016",18,9223372036854775807,Both,False
NCT01852110,Merck Sharp & Dohme Corp.,False,CT,https://ClinicalTrials.gov/show/NCT01852110,True,Efficacy and Safety of MK-7622 as Adjunct Therapy in Participants With Alzheimer's Disease (MK-7622-012),Alzheimer's Disease,Drug:MK-7622; Drug:Placebo; Drug:AChEI,[],"January 22, 2016",55,85,Both,False
NCT01846611,"Janssen Research & Development, LLC",False,CT,https://ClinicalTrials.gov/show/NCT01846611,True,"A Study Comparing the Combination of Trabectedin (YONDELIS) and DOXIL/CAELYX With DOXIL/CAELYX for the Treatment of Advanced-Relapsed Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancer",Ovarian Neoplasms; Peritoneal Neoplasms; Fallopian Tube Neoplasms,Drug:Trabectedin; Drug:DOXIL; Drug:Dexamethasone; Drug:DOXIL,[],"January 19, 2016",18,9223372036854775807,Female,False
NCT01845025,Novartis Pharmaceuticals,False,CT,https://ClinicalTrials.gov/show/NCT01845025,True,Study of Safety of Foradil in Patients With Persistent Asthma,Persistent Asthma,Drug:Formoterol; Drug:Fluticasone propionate 100 mcg; Drug:Fluticasone propionate 250 mcg; Drug:Fluticasone propionate 500 mcg; Drug:Placebo,[],"February 3, 2016",12,9223372036854775807,Both,False
NCT01817660,Boston University,False,CT,https://ClinicalTrials.gov/show/NCT01817660,True,Open Versus Endovascular Repair of Popliteal Artery Aneurysm Trial,Popliteal Artery Aneurysm.,Procedure:Open repair of popliteal artery; Procedure:Endovascular repair of popliteal artery,"[u'Danbury Hospital', u'Hartford Hospital', u'Yale-New Haven Hospital', u'Indiana University Medical Center', u'LSU Medical Center', u'Maine Medical Center', u'Massachusetts General Hospital', u'BI-Deaconess Hospital', u'Boston Medical Center', u""Brigham and Women's Hospital"", u'Tufts Medical Center', u'St. Elizabeth Hospital', u'Charlton Memorial Hospital/St. Anne', u'Bay State Medical Center', u'Henry Ford Hospital', u'Dartmouth Medical Center', u'Cardiothoracic Surgical Associates, PA', u'Albany Medical Center', u'Rhode Island Hospital', u'Fletcher Allen Healthcare', u'University of Virginia Health Center']","March 28, 2013",35,9223372036854775807,Both,False
NCT01809691,Southwest Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT01809691,True,"S1216, Phase III ADT+TAK-700 vs. ADT+Bicalutamide for Metastatic Prostate Cancer",Prostate Cancer,Drug:TAK-700; Drug:Bicalutamide,[],"December 8, 2015",18,9223372036854775807,Male,False
NCT01799993,Bayer,False,CT,https://ClinicalTrials.gov/show/NCT01799993,True,Inhaled Amikacin Solution BAY41-6551 as Adjunctive Therapy in the Treatment of Gram-Negative Pneumonia,"Pneumonia, Bacterial",Drug:Amikacin Inhalation Solution (BAY41-6551); Drug:Aerosolized Placebo,[],"February 4, 2016",18,9223372036854775807,Both,False
NCT01776424,Bayer,False,CT,https://ClinicalTrials.gov/show/NCT01776424,True,Rivaroxaban for the Prevention of Major Cardiovascular Events in Coronary or Peripheral Artery Disease,Prevention & Control,"Drug:Rivaroxaban (Xarelto, BAY59-7939); Drug:Rivaroxaban (Xarelto, BAY59-7939); Drug:Aspirin; Drug:Aspirin placebo; Drug:Rivaroxaban placebo; Drug:Pantoprazole",[],"February 3, 2016",18,9223372036854775807,Both,False
NCT01691092,Yale University,False,CT,https://ClinicalTrials.gov/show/NCT01691092,True,PET Imaging of mGLuR5 With Drug Challenge,Major Depressive Disorder; Post-Traumatic Stress Disorder (PTSD),Drug:Ketamine,"[u'Connecticut Mental Health Center', u'Yale University Magnetic Resonance Research Center (MRRC)', u'Yale University PET Center']","October 19, 2015",18,65,Both,True
NCT01652872,Amgen,False,CT,https://ClinicalTrials.gov/show/NCT01652872,True,Strategies Using Darbepoetin Alfa to Avoid Transfusions in Chronic Kidney Disease,Management of Anemia in Chronic Kidney Disease Patients Not on Dialysis.,Biological:Darbepoetin alfa,[],"December 9, 2015",18,9223372036854775807,Both,False
NCT01594333,Brigham and Women's Hospital,False,CT,https://ClinicalTrials.gov/show/NCT01594333,True,Cardiovascular Inflammation Reduction Trial,Cardiovascular Disease,Drug:Methotrexate; Drug:Placebo,[],"November 13, 2015",18,9223372036854775807,Both,False
NCT01542528,Yale University,True,CT,https://ClinicalTrials.gov/show/NCT01542528,True,"Integrated Brain, Body and Social Intervention for Attention Deficit Hyperactivity Disorder (ADHD)",Attention Deficit Hyperactivity Disorder (ADHD),Behavioral:IBBS,"[u'PAXIS Institute', u'Hamden Public Schools', u'Department of Psychiatry, Yale University', u'Yale Child Study Center', u'Capital Medical University', u'Peking University']","July 20, 2015",5,8,Both,False
NCT01372787,Gynecologic Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT01372787,True,"Quality of Life and Care Needs of Patients With Persistent or Recurrent Ovarian Cancer, Fallopian Tube Cancer, or Peritoneal Cancer",Anxiety Disorder; Fallopian Tube Cancer; Fatigue; Nausea and Vomiting; Neurotoxicity; Ovarian Cancer; Primary Peritoneal Cavity Cancer,Other:medical chart review; Other:questionnaire administration; Other:study of socioeconomic and demographic variables; Procedure:assessment of therapy complications; Procedure:cognitive assessment; Procedure:fatigue assessment and management; Procedure:psychosocial assessment and care; Procedure:quality-of-life assessment,[],"May 8, 2013",18,9223372036854775807,Female,False
NCT01312909,Pfizer,False,CT,https://ClinicalTrials.gov/show/NCT01312909,True,Smoking Cessation Study In Healthy Adolescent Smokers,Smoking Cessation,Drug:Varenicline 1mg BID; Drug:Varenicline 0.5mg BID; Drug:Placebo,[],"February 3, 2016",12,19,Both,False
NCT01242800,Eastern Cooperative Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT01242800,True,Early Surgery or Standard Palliative Therapy in Treating Patients With Stage IV Breast Cancer,Breast Cancer,Procedure:palliative surgery; Procedure:therapeutic conventional surgery; Radiation:palliative radiation therapy; Radiation:radiation therapy,[],"September 16, 2014",18,9223372036854775807,Both,False
NCT00956007,Radiation Therapy Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT00956007,True,Radiation Therapy With or Without Cetuximab in Treating Patients Who Have Undergone Surgery for Locally Advanced Head and Neck Cancer,Head and Neck Cancer,Biological:cetuximab; Radiation:intensity-modulated radiation therapy,[],"November 11, 2015",18,9223372036854775807,Both,False
NCT00897442,Gynecologic Oncology Group,True,CT,https://ClinicalTrials.gov/show/NCT00897442,True,Collecting Tumor Samples From Patients With Gynecological Tumors,Cancer,Other:biologic sample preservation procedure,[],"August 30, 2012",0,9223372036854775807,Female,False
NCT00492778,Gynecologic Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT00492778,True,Radiation Therapy With or Without Cisplatin in Treating Patients With Recurrent Endometrial Cancer,"Endometrial Adenocarcinoma; Endometrial Adenosquamous Carcinoma; Endometrial Clear Cell Adenocarcinoma; Endometrial Endometrioid Adenocarcinoma, Variant With Squamous Differentiation; Endometrial Serous Adenocarcinoma; Recurrent Uterine Corpus Carcinoma",Radiation:3-Dimensional Conformal Radiation Therapy; Drug:Cisplatin; Radiation:Intensity-Modulated Radiation Therapy; Radiation:Internal Radiation Therapy,[],"July 13, 2015",0,9223372036854775807,Female,False
NCT02661425,"Entera Health, Inc",False,CT,https://ClinicalTrials.gov/show/NCT02661425,True,Retrospective Study of IBS-D Patients Previously Receiving SBI,Diarrhoea Predominant Irritable Bowel Syndrome,Other:EnteraGam,"[u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'', u'']","January 25, 2016",18,9223372036854775807,Both,False
NCT02638649,Yale University,False,CT,https://ClinicalTrials.gov/show/NCT02638649,True,Prehospital Use of Ultrasound in Undifferentiated Shortness of Breath,Pneumonia; Pulmonary Edema; Dyspnea,Procedure:Lung ultrasound; Device:ultrasound,"[u'Yale-New Haven Hospital\u2014Saint Raphael Campus', u'Yale New Haven Hospital']","December 22, 2015",18,9223372036854775807,Both,False
NCT02629081,Loren Laine,False,CT,https://ClinicalTrials.gov/show/NCT02629081,True,Image-Enhanced Endoscopy (IEE) for Diagnosis of Non-Erosive Reflux Disease,GERD,Other:Controls & Cases,"[u'Yale New Haven Hospital', u'VACHS']","December 10, 2015",21,75,Both,False
NCT02601209,National Cancer Institute (NCI),False,CT,https://ClinicalTrials.gov/show/NCT02601209,True,Sapanisertib or Pazopanib Hydrochloride in Treating Patients With Locally Advanced or Metastatic Sarcoma,High Grade Sarcoma; Metastatic Leiomyosarcoma; Metastatic Malignant Peripheral Nerve Sheath Tumor; Metastatic Synovial Sarcoma; Metastatic Undifferentiated Pleomorphic Sarcoma; Myxofibrosarcoma; Recurrent Leiomyosarcoma; Recurrent Malignant Peripheral Nerve Sheath Tumor; Recurrent Synovial Sarcoma; Recurrent Undifferentiated Pleomorphic Sarcoma; Uterine Corpus Leiomyosarcoma,Other:Laboratory Biomarker Analysis; Drug:Pazopanib Hydrochloride; Drug:Sapanisertib,[],"February 4, 2016",18,9223372036854775807,Both,False
NCT02596893,Celgene Corporation,False,CT,https://ClinicalTrials.gov/show/NCT02596893,True,Efficacy and Safety Study of Mongersen (GED-0301) for the Treatment of Subjects With Active Crohn's Disease,Crohn Disease,Drug:GED-0301; Drug:Placebo,[],"January 21, 2016",18,9223372036854775807,Both,False
NCT02589717,"Genentech, Inc.",False,CT,https://ClinicalTrials.gov/show/NCT02589717,True,An Expanded Access Study of Atezolizumab in Patients With Locally Advanced or Metastatic Urothelial Carcinoma After Failure With Platinum-Containing Chemotherapy,Urothelial Carcinoma,Drug:Atezolizumab,[],"January 11, 2016",18,9223372036854775807,Both,False
NCT02585934,Axovant Sciences Ltd.,False,CT,https://ClinicalTrials.gov/show/NCT02585934,True,Study Evaluating RVT-101 in Subjects With Mild to Moderate Alzheimer's Disease on Donepezil Treatment: MINDSET Study,Alzheimer's Disease,Drug:RVT-101; Drug:Placebo,[],"January 19, 2016",50,85,Both,False
NCT02579928,Yale University,True,CT,https://ClinicalTrials.gov/show/NCT02579928,True,Ketamine Infusion for Adolescent Depression,Major Depressive Disorder,Drug:Ketamine; Drug:Midazolam,"[u'Hospital Research Unit at the Yale New Haven Hospital', u'Yale Child Study Center']","October 19, 2015",13,17,Both,False
NCT02559895,"Alder Biopharmaceuticals, Inc.",False,CT,https://ClinicalTrials.gov/show/NCT02559895,True,A Multicenter Assessment of ALD403 in Frequent Episodic Migraine,Migraine Disorders,Drug:ALD403; Drug:Placebo,[],"January 28, 2016",18,75,Both,False
NCT02559206,"Ironwood Pharmaceuticals, Inc.",False,CT,https://ClinicalTrials.gov/show/NCT02559206,True,Trial of Linaclotide in Patients With Irritable Bowel Syndrome With Constipation (IBS-C),Irritable Bowel Syndrome With Constipation,Drug:Linaclotide; Drug:Matching Placebo,[],"January 12, 2016",18,9223372036854775807,Both,False
NCT02545049,Bayer,False,CT,https://ClinicalTrials.gov/show/NCT02545049,True,Efficacy and Safety of Finerenone in Subjects With Type 2 Diabetes Mellitus and the Clinical Diagnosis of Diabetic Kidney Disease,Diabetic Kidney Disease,Drug:Finerenone (BAY94-8862); Drug:Placebo,[],"January 21, 2016",18,9223372036854775807,Both,False
NCT02540993,Bayer,False,CT,https://ClinicalTrials.gov/show/NCT02540993,True,Efficacy and Safety of Finerenone in Subjects With Type 2 Diabetes Mellitus and Diabetic Kidney Disease,Diabetic Kidney Disease,Drug:Finerenone (BAY94-8862); Drug:Placebo,[],"January 21, 2016",18,9223372036854775807,Both,False
NCT02537691,Hoffmann-La Roche,False,CT,https://ClinicalTrials.gov/show/NCT02537691,True,Longitudinal Cohort Study in Participants With Severe Asthma to Assess Biomarkers,Asthma,Other:Laboratory biomarker analysis,[],"February 1, 2016",18,9223372036854775807,Both,False
NCT02508298,VA Connecticut Healthcare System,False,CT,https://ClinicalTrials.gov/show/NCT02508298,True,Surrogate Markers of Portal Pressure,Portal Hypertension; Cirrhosis,Procedure:HVPG; Drug:Indocyanine Green Retention test; Device:Liver stiffness measurement; Device:Spleen stiffness measurement,"[u'Yale-New Haven Hospital', u'VA Connecticut Healthcare System']","July 22, 2015",18,85,Both,False
NCT02504216,Bayer,False,CT,https://ClinicalTrials.gov/show/NCT02504216,True,Efficacy and Safety of Rivaroxaban in Reducing the Risk of Major Thrombotic Vascular Events in Subjects With Peripheral Artery Disease Undergoing Peripheral Revascularization Procedures of the Lower Extremities,Peripheral Artery Disease,"Drug:Rivaroxaban (Xarelto, BAY59-7939); Drug:Rivaroxaban-Placebo",[],"February 1, 2016",50,9223372036854775807,Both,False
NCT02497287,"Janssen Research & Development, LLC",False,CT,https://ClinicalTrials.gov/show/NCT02497287,True,"A Long-term, Safety and Efficacy Study of Intranasal Esketamine in Treatment-resistant Depression",Treatment-resistant Depression,Drug:Esketamine; Drug:Duloxetine; Drug:Escitalopram (Oral antidepressant); Drug:Sertraline (Oral Antidepressant); Drug:Venlafaxine Extended Release (XR) (Oral Antidepressant),[],"January 26, 2016",18,9223372036854775807,Both,False
NCT02486718,Hoffmann-La Roche,False,CT,https://ClinicalTrials.gov/show/NCT02486718,True,Study to Assess Safety and Efficacy of Atezolizumab (MPDL3280A) Compared to Best Supportive Care Following Chemotherapy in Patients With Lung Cancer [IMpower010],Non-Small Cell Lung Cancer,Drug:Atezolizumab (MPDL3280A); Other:Best Supportive Care (BSC),[],"February 1, 2016",18,9223372036854775807,Both,False
NCT02482441,"OncoMed Pharmaceuticals, Inc.",False,CT,https://ClinicalTrials.gov/show/NCT02482441,True,"A Phase 1a/b Dose Escalation Study of the Safety, Pharmacokinetics, and Pharmacodynamics of OMP-131R10",Advanced Relapsed Tumors; Refractory Solid Tumors,Drug:OMP-131R10; Drug:FOLFIRI,"[u'UCSF', u'University of Colorado Hospital Anschulz Cancer Pavilion', u'Smilow Cancer Hospital at Yale-New Haven', u'Yale', u'The Sarah Cannon Research Institute', u'M.D. Anderson Cancer Center']","August 28, 2015",18,9223372036854775807,Both,False
NCT02474160,National Cancer Institute (NCI),False,CT,https://ClinicalTrials.gov/show/NCT02474160,True,Collection and Storage of Tissue and Blood Samples From Patients With Cancer,Malignant Neoplasm,Other:Cytology Specimen Collection Procedure,[],"January 22, 2016",18,9223372036854775807,Both,False
NCT02446899,AstraZeneca,False,CT,https://ClinicalTrials.gov/show/NCT02446899,True,Efficacy and Safety of Anifrolumab Compared to Placebo in Adult Subjects With Active Systemic Lupus Erythematosus,Active Systemic Lupus Erythematosus,Biological:Anifrolumab; Drug:Placebo,[],"November 9, 2015",18,70,Both,False
NCT02438722,Southwest Oncology Group,False,CT,https://ClinicalTrials.gov/show/NCT02438722,True,"Afatinib Dimaleate With or Without Cetuximab in Treating Patients With Newly Diagnosed Stage IV or Recurrent, EGFR Mutation Positive Non-small Cell Lung Cancer",Recurrent Non-Small Cell Lung Carcinoma; Stage IV Non-Small Cell Lung Cancer,Drug:Afatinib Dimaleate; Biological:Cetuximab; Other:Laboratory Biomarker Analysis,[],"September 1, 2015",0,9223372036854775807,Both,False
NCT02422186,"Janssen Research & Development, LLC",False,CT,https://ClinicalTrials.gov/show/NCT02422186,True,"A Study to Evaluate the Efficacy, Safety, and Tolerability of Intranasal Esketamine Plus an Oral Antidepressant in Elderly Participants With Treatment-resistant Depression",Treatment-resistant Depression,Drug:Esketamine; Drug:Placebo; Drug:Duloxetine (Oral Antidepressant); Drug:Escitalopram (Oral Antidepressant); Drug:Sertraline (Oral Antidepressant); Drug:Venlafaxine Extended Release (XR) (New Antidepressant),[],"February 4, 2016",65,9223372036854775807,Both,False
